,Tweet
345,OK GUYS CHECK THIS OUT ... I DONT HAVE A CONTRACT WITH UNIVERSAL ... I HAVE TEN 🤣 THEY TRY TO BURRY US ALIVE
346,Ephesians   
347,I honestly need all my Royeres to be museum quality... if I see a fake Royere Ima have to Rick James your couch 
348,Meanwhile 
349,I need prayer I need coverage as I go into battle Everyone please pray for me ... you know what the system never counted on ... millions of prayers at once ... everyone I appreciate your prayers so much
350,"Romans :
King James Version
 Dearly beloved, avenge not yourselves, but rather give place unto wrath: for it is written, Vengeance is mine; I will repay, saith the Lord. "
351,I KNOW MY LORD AND SAVIOR JESUS CHRIST WILL MAKE FOOLS OF AND PUNISH ALL WHO HAVE PARTICIPATED IN UNFAIR CONTRACTS
352,"Psalm :
 The Lord is with me;I will not be afraid. What can mere mortals do to me?"
353,EVERYONE AT UNIVERSAL AND VIVENDI PLEASE UNDERSTAND THAT I WILL DO EVERYTHING IN MY LEGAL POWER AND USE MY VOICE UNTIL ALL ARTIST CONTRACTS ARE CHANGED STARTING WITH GETTING MY MASTERS FOR MY CHILDREN I WILL NOT STOP I PROMISE YOU IM AM PETTY AND VERY PERSONAL
354,SONY YOU NOT OFF THE HOOK EITHER ... ONE BATTLE AT A TIME
355,NAT TURNER 
356,MY CHILDREN WILL OWN MY MASTERS ... NOT YOUR CHILDREN ... MY CHILDREN ... MY CHILDREN ... MY CHILDREN
357,Everyone please cover me in prayer ... I AM ONE OF THE MOST FAMOUS PEOPLE ON THE PLANET AND UNIVERSAL WONT TELL ME WHAT MY MASTERS COST BECAUSE THEY KNOW I CAN AFFORD THEM ... BLACK MASTERS MATTER
358,UNIVERSAL WONT TELL ME WHAT MY MASTERS COST BECAUSE THEY KNOW I CAN AFFORD TO BUY THEM 🙏🏾
359,Because Universal knows I can afford them ⛷
360,Universal won’t even tell me what my masters cost 🙃
361,The media tries to kill our heroes one at a tim
362,We used to diss Michael Jackson the media made us call him crazy ... then they killed him
363,People say it’s enough and I got my point across ... the point isn’t across until we cross the poin
364,We sat back and watched Nick Cannon get canceled and we go to play ball in a bubble with black lives matter on our backs ... brothers let’s stand together for real ... there is no NBA or music industry without black people ... fair contracts matter ... ownership matters
365,Michael Jackson Bill Cosby aaaaand wait for it ... R Kelly had documentaries made or were taken down by white media ... there has never been a black media company that would take down a white celebrity
366,I know a lot of musicians are not allowed to say anything but I can’t be muted or cancelled so I’m going to say everything as always
367,I am the only person who can speak on this because I made multi billions outside of music no musicians make billions inside of music I’m going to change this
368,Word of the day STRENGTHENETH from the King James Version
369,PHILIPPIANS   I CAN DO ALL THINGS THROUGH CHRIST WHICH STRENGTHENETH ME 
370,We our supporting other people’s kids ... we could spend our whole life in the music industry but our kids gotta go work for another company when they grow up
371,We’ve gotten comfortable with not having what we deserve ... they allow us to have a little money from touring get some gold chains some alcohol some girls and fake numbers that feed our egos ... but we don’t own our masters 🤔
372,Thank you God bless you good night 
373,Ok this my final tweet of the day ... unless I feel like tweeting again 🥋 
374,This is how it be when artist try to get our masters ... the stairs are covered with lotion 
375,"When you sign a music deal you sign away your rights. Without the masters you can’t do anything with your own music. Someone else controls where it’s played and when it’s played. Artists have nothing accept the fame, touring and merch"
376,🙏🏾 
377,I’ll let you guys know how this goes ⛷ 
378,Reed Hastings ... I like this guy 
379,🕊 
380,"Psalm :
For he will command his Angels concerning you to guard you in all your ways
They will left you up in their hands so that you will not strike your foot against the stone
You will tread on the lion and the cobra"
381,YCA 
382,Ben is an ally ... he embraced me in silicone valley when no one else did ... love you for life 
383,De La Soul can’t even get their music on iTunes
384,Hi Rob 👋 
385,Let’s get it big bro ... you and Michael passed so we can live 
386,I don’t wanna see no woke tweets or hear no woke raps ... it’s show time ... it’s a whole different energy right n
387,The artist deserve to own our masters ... artist are starving without tours ... Ima go get our masters ... for all artist ... pray for m
388,Don’t need the Arnaud meeting anymore ... I will be meeting with Vincent Bollore 
389,No more killing each other No more threatening to take each other’s girls and wives ... let’s show the world how great we truly are 🕊 we are God’s chosen peop
390,I need an army of angels to cover me while I pull this sword out of the stone ... I need everyone’s prayers ... I promise we will be free and own our masters but we must be faithful to God this tim
391,Che Pope got Dave Free’s number ... will have Kendrick’s numbed shortly ... I’ll keep you guys updated 😉 Remember they cut our tongues when we were on the boat ... but noooooow.... slaaaaaavery iiiiiiiiis aaaaaaaaa chooooooooice 🙏🏾🙏🏾🙏🏾
392,"In the streaming world master ownership is everything... that is the bulk of the income ... in COVID artist need our masters ... it’s more important than ever before
I got J Cole number waiting for Kendrick and Drak"
393,DREAM BABY DREAM 
394,It’s a good start 
395,YEEZY CHRISTIAN ACADEMY 
396,Buuuuuuut he don’t work at of for universal so y’all gotta talk to Nat Ye ⛷
397,I’ll talk to Irving Azoff though ... that’s my family
398,Ya’ll not gonna play with me or none of my people ever again ... in Jesus name ... I want all the smoke pleeeeeeeease 🙏🏾🙏🏾🙏🏾🙏🏾
399,⛷
400,M
401,G
402,And
403,Com
404,I’ll let you guys know how this goes... I was told to speak with Lucien Grange ... I said I don’t speak with non billionaire employees... I need Arnaud De Puyfontaine to fly to meet me immediately ⛷ 
405,"Contracts in all industries need to be simplified now. Complicated contracts are how businesses, music companies and sports take advantage of talent We will expose these contracts and make them transparent now support new talent, startups and amend all old contracts"
406,"The Y Combinator started companies like Dropbox and Airbnb. For the first time, it cleaned up contracts and made venture capital transparent. It empowered start ups with the tools to succeed and grow their businesses. It changed the Silicon Valley gam"
407,When I spoke to Katie Jacobs who is on the board of Vivendi we decided to create a “Y combinator” for the music industry so artist have the power and transparency to to be in control of our future ... no more shady contracts ... no more life long deals
408,Jared Kushner will have done more for peace in the Middle East than anyone in  years
409,We need Me J Cole Drake Kendrick all in a room  ... it’s time to get free... we will not argue amongst each other while somebody we don’t know in Europe is getting paid and putting that money in a hedge fund
410,SAY YES!!! We need to produce that Destiny’s Child gospel album 🕊 
411,Call with Katie Jacobs went great ... this was a perfect first conversation ... Speaking with Arnaud De Puyfontaine next ... I’ll keep everyone updated 😉 
412,Hey everyone we’re making progress... I’ll keep everyone updated on how this meeting with Vivendi goes... If Nikola Tesla had a Twitter the world would run off AC ... Edison killed Tesla’s image to control the power LITERALLY... Tesla and I only mean well for the world 
413,Speak Gods truth to p
414,When you google us we gotta smile for the camera 
415,Phill Knight’s net worth is  billion Michael Jordan’s net worth is . billion ... and Phill Knight never had to jump from the free throw line... when you google Phil you barely even see his face 
416,No one from Universal or Sony has responded so it’s Go time 
417,My kids gonna own my masters
418,Buy property
419,We have to evolv
420,Use the government money and buy land
421,Buy land
422,"Steve Stoute is a good man ... this is my brother ... I’m disappointed with a lot of his recent decisions but Steve is my brother... I understand bro,and I’m here for life 🙏🏾"
423,🥱 
424,"I need to see everybody’s contracts at Universal and Sony
I’m not gonna watch my people be enslaved
I’m putting my life on the line for my people
The music industry and the NBA are modern day slave ships
I’m the new Moses"
425,I deleted that tweet about riches... the wealth is in our love of family and our brothers and our service to God ... let’s rise up... let’s communica
426,Let’s stop killing each other ... let’s show God that we are Gods people ... my ego gets the best of me too... God doesn’t measure us by money in his kingdom ... let’s love each other... I love my brothers and I miss my friends ... real talk
427,I’m sure Steve Stoute was hurt that he didn’t do the McDonald’s deal ... Steve’s a good man Trav is a good man ... my brothers let’s rise up ... we don’t even own these companies
428,I have the utmost respect for all brothers ... we need to link and respect each other... no more dissing each other on labels we don’t own
429,I’m not industry bro ... I don’t care... I’m in service to Christ ... we need world healing ... I miss my brothers... I refuse to argue with black men on labels we don’t own... even
430,My bad I meant Shawn ... no disrespect to my big b
431,I’m waiting to meet with Sean Carter als
432,I’m the  richest black man in America ... I need all my people with me for us to get f
433,I need a publicly apology from J Cole and Drake to start with immediately ... I’m Nat Turner ... I’m fighting for us
434,Vivendi family I’m in Calabassas... come holla at me 
435,Vibe do come holla at me ... I’m in Calabasas ... come and get me 
436,I’m not putting no more music out till I’m done with my contract with Sony and Universal ... On God ... in Jesus name ... come and get me ⛷
437," : CALABASAS
IS THE NEW
ABU DHABI
 x  👼🦉
OVO festival 
"
438,Has anyone ever heard of this person ? I just found a fake employee on my payroll!!! 
439,JESUS SAVES 
440,WHEN YOU DEDICATE YOUR LIFE TO DESIGNING THE FUTURE AND THEY END UP ON FUTURE ⛷ 
441,YOOOO PATRICK... PASS RICKY THE BALL 
442,THANK YOU CANDACE OWENS 
443,I DONT HAVE A BOARD SEAT AT GAP I DONT HAVE A BOARD SEAT AT ADIDAS ... BLACK BOARD SEATS MATTER
444," : Drake spitting “Ready or Not” by Fugees as a kid
"
445,‘Th
446,When rogue Mavericks tweet there year role . billion dollar plan 😱🙃⛷ 
447, foot screen ... it’s a good start ⛷ 
448, BROOOOOOOO TRAV MCDONALDS COMMERCIAL
449,CHI TOWN ⛷ 
450,VB 
451,VB 
452,VIRGIL BENZ !!!!!!!!! 
453,Too much texting bro Had to get the cortisone mixed with a wittle sprinkle of lidocaine 🥋 
454,Lidocaine worked instantly!!! The dexamethasone takes  to  hours Modern medicine ⛷ 
455,Too much texting bro Had to get the cortisone mixed with a wittle sprinkle of lidocaine 🥋 
456,Congratulations to my brother Big Sean on his new album Good music for life 🙏🏾 
457,My boy David Blaine....incredible 
458,This a good start ⛷ 
459,Godspeed to my brother Jon Wexler ...this man changed the game with our adidas deal and helped to bring adidas to a  billion dollar market cap and made me a multi billionaire ... Thank you Jon .. you changed my lif
460,The world needs more Joy... this idea is super fresh
461,"Romans : “If God is for us, who can be against us?!”"
462,WE GOT IN CONTACT WITH TIK TOK 🙏🏾 PRAISE THE LORD ... I’LL KEEP EVERYONE UPDATED
463,THANK EVERYBODY FOR THEIR PRAYERS... I FOUND MY CHRISTIAN CFO ... GOD IS SO GOOD
464,"Praise God ... look at all the ballots we’re on On 🕊
Oklahoma
Arkansas
Vermont
West Virginia
Colorado
Iowa
Utah
Minnesota
Tennessee
Virginia"
465,THESE BRING ME BACK TO MY CHILDHOOD ... GROWING UP ON ANIME ... I NEED A PAIR 
466,WOW SO COOL NIKE ... KEEP INNOVATING ... THE WOLRD NEEDS IT ... GREAT JOB 
467,META V LONE  CHNZ RMZ 
468,OTHELLO MY NEW CONNECT FOUR 
469,I REFUSE TO DO ZOOMS WITH ONE PERSON IF I HAVE THEIR CONTACT ... I’VE GOT ANOTHER IDEA... IT’S CALLED FACETIME 🐄
470,OTHELLO IS MY FAVORITE GAME  KEYS PUT ME ON 
471,WE’RE STEPPING OUT ON FAITH 
472,THIS IS A GOD DREAM 
473,# 
474,slow motion slide boy 💂‍♂️⛷🪁 
475,Me and Steve Harvey was hungry 
476,Dan and Bubba Cathy giving grace at Chick Fil A🕊 
477,Daddy daughter time ⛷ 
478,WE PRAY WE CAN COLLABORATE WITH TIK TOK TO MAKE A CHRISTIAN MONITORED VERSION THAT FEELS SAFE FOR YOUNG CHILDREN AND THE WORLD IN JESUS NAME AMEN
479,A VISION JUST CAME TO ME... JESUS TOK I WAS WATCHING TIK TOK WITH MY DAUGHTER AND AS A CHRISTIAN FATHER I WAS DISTURBED BY A LOT OF THE CONTENT BUT I COMPLETELY LOVED THE TECHNOLOGY
480,Yoooooo  GOOD MUSIC FAMILY with the YZY SLDZ 
481,God is good Good night 🙏🏾
